,num_guests,quantity_prepared,Storage Conditions,Purchase History,Seasonality,Preparation Method,Geographical Location,Pricing,quantity_wasted,waste_ratio,waste_per_guest,food_type_Dairy Products,food_type_Fruits,food_type_Meat,food_type_Vegetables,event_type_Corporate,event_type_Social Gathering,event_type_Wedding
1168,250,350,Room Temperature,Regular,All Seasons,Sit-down Dinner,Suburban,Moderate,20,0.05714285714285714,0.08,True,False,False,False,False,False,True
1169,208,282,Room Temperature,Regular,Winter,Sit-down Dinner,Urban,Moderate,22,0.07801418439716312,0.10576923076923077,True,False,False,False,False,True,False
1170,350,450,Room Temperature,Regular,All Seasons,Sit-down Dinner,Suburban,High,35,0.07777777777777778,0.1,False,False,False,False,False,True,False
1171,250,350,Room Temperature,Regular,All Seasons,Sit-down Dinner,Suburban,Moderate,20,0.05714285714285714,0.08,True,False,False,False,False,True,False
1172,250,350,Room Temperature,Regular,All Seasons,Sit-down Dinner,Suburban,Moderate,20,0.05714285714285714,0.08,True,False,False,False,False,True,False
1173,250,350,Room Temperature,Regular,All Seasons,Sit-down Dinner,Suburban,Moderate,25,0.07142857142857142,0.1,True,False,False,False,False,True,False
1174,302,371,Refrigerated,Regular,Winter,Buffet,Suburban,Low,27,0.07277628032345014,0.08940397350993377,False,False,True,False,False,False,False
1175,430,477,Refrigerated,Regular,All Seasons,Buffet,Urban,Low,29,0.06079664570230608,0.06744186046511629,False,False,True,False,False,False,True
1176,400,450,Refrigerated,Regular,Summer,Buffet,Urban,Moderate,30,0.06666666666666667,0.075,False,False,True,False,False,False,False
1177,220,300,Refrigerated,Regular,Summer,Sit-down Dinner,Urban,Low,15,0.05,0.06818181818181818,False,False,True,False,False,False,True
1178,350,450,Refrigerated,Regular,Summer,Sit-down Dinner,Urban,High,35,0.07777777777777778,0.1,False,False,True,False,False,False,True
1179,250,350,Refrigerated,Regular,All Seasons,Buffet,Rural,Moderate,20,0.05714285714285714,0.08,False,False,True,False,False,False,True
1180,290,374,Refrigerated,Occasional,Winter,Finger Food,Urban,Low,27,0.07219251336898395,0.09310344827586207,False,False,True,False,True,False,False
1181,220,450,Room Temperature,Regular,Winter,Finger Food,Rural,Low,20,0.044444444444444446,0.09090909090909091,False,False,True,False,False,False,False
1182,300,400,Refrigerated,Regular,Winter,Sit-down Dinner,Urban,Low,20,0.05,0.06666666666666667,False,False,True,False,True,False,False
1183,240,450,Refrigerated,Regular,Winter,Sit-down Dinner,Urban,Low,20,0.044444444444444446,0.08333333333333333,False,False,True,False,True,False,False
1184,442,482,Refrigerated,Regular,Summer,Sit-down Dinner,Urban,Low,32,0.06639004149377593,0.07239819004524888,False,False,True,False,True,False,False
1185,300,400,Refrigerated,Occasional,Winter,Sit-down Dinner,Rural,Low,20,0.05,0.06666666666666667,False,False,True,False,False,False,True
1186,400,500,Refrigerated,Regular,Winter,Sit-down Dinner,Urban,High,50,0.1,0.125,False,False,True,False,True,False,False
1187,491,497,Refrigerated,Regular,Summer,Finger Food,Rural,High,32,0.06438631790744467,0.06517311608961303,False,False,False,True,False,False,False
1188,220,300,Refrigerated,Regular,Summer,Finger Food,Suburban,Moderate,20,0.06666666666666667,0.09090909090909091,False,False,True,False,False,False,False
1189,350,450,Refrigerated,Regular,Winter,Sit-down Dinner,Suburban,High,45,0.1,0.12857142857142856,False,False,True,False,False,False,False
1190,300,400,Refrigerated,Regular,All Seasons,Buffet,Rural,High,40,0.1,0.13333333333333333,False,False,True,False,False,True,False
1191,302,371,Refrigerated,Regular,Summer,Buffet,Rural,Low,27,0.07277628032345014,0.08940397350993377,False,False,False,True,False,True,False
1192,350,450,Refrigerated,Regular,Winter,Sit-down Dinner,Rural,Moderate,25,0.05555555555555555,0.07142857142857142,False,False,True,False,True,False,False
1193,300,400,Refrigerated,Regular,Summer,Sit-down Dinner,Urban,Moderate,15,0.0375,0.05,False,False,True,False,True,False,False
1194,450,500,Room Temperature,Occasional,Winter,Finger Food,Urban,High,30,0.06,0.06666666666666667,False,True,False,False,True,False,False
1195,434,495,Refrigerated,Occasional,Summer,Sit-down Dinner,Suburban,Low,36,0.07272727272727272,0.08294930875576037,False,False,True,False,True,False,False
1196,250,350,Refrigerated,Regular,All Seasons,Sit-down Dinner,Urban,High,40,0.11428571428571428,0.16,False,False,True,False,True,False,False
1197,450,500,Refrigerated,Regular,Summer,Finger Food,Urban,High,30,0.06,0.06666666666666667,False,False,True,False,False,False,False
1198,434,495,Refrigerated,Regular,Winter,Sit-down Dinner,Rural,Low,36,0.07272727272727272,0.08294930875576037,False,False,True,False,False,False,True
1199,280,350,Room Temperature,Regular,Winter,Finger Food,Rural,Low,15,0.04285714285714286,0.05357142857142857,False,False,True,False,False,False,False
1200,280,480,Refrigerated,Regular,Winter,Sit-down Dinner,Urban,Low,15,0.03125,0.05357142857142857,False,False,True,False,True,False,False
1201,280,350,Room Temperature,Regular,Winter,Finger Food,Rural,Low,15,0.04285714285714286,0.05357142857142857,False,False,True,False,True,False,False
1202,429,496,Refrigerated,Regular,Summer,Sit-down Dinner,Urban,Low,42,0.0846774193548387,0.0979020979020979,False,False,True,False,True,False,False
1203,320,400,Refrigerated,Regular,Winter,Finger Food,Urban,Moderate,25,0.0625,0.078125,False,False,True,False,True,False,False
1204,400,500,Refrigerated,Regular,Summer,Sit-down Dinner,Urban,High,45,0.09,0.1125,False,False,True,False,True,False,False
1205,220,300,Room Temperature,Regular,Summer,Finger Food,Urban,Moderate,20,0.06666666666666667,0.09090909090909091,False,True,False,False,True,False,False
1206,220,300,Refrigerated,Regular,Winter,Sit-down Dinner,Urban,Low,15,0.05,0.06818181818181818,True,False,False,False,False,False,False
1207,250,350,Room Temperature,Regular,Winter,Buffet,Rural,Moderate,20,0.05714285714285714,0.08,False,True,False,False,False,True,False
1208,300,400,Room Temperature,Regular,Summer,Buffet,Suburban,High,30,0.075,0.1,True,False,False,False,True,False,False
1209,400,500,Room Temperature,Regular,All Seasons,Buffet,Rural,High,30,0.06,0.075,True,False,False,False,False,False,True
1210,430,477,Room Temperature,Regular,Winter,Buffet,Urban,Low,29,0.06079664570230608,0.06744186046511629,False,False,False,False,False,True,False
1211,300,400,Room Temperature,Regular,Summer,Finger Food,Suburban,Moderate,20,0.05,0.06666666666666667,False,True,False,False,False,False,False
1212,320,400,Room Temperature,Occasional,All Seasons,Buffet,Rural,Moderate,25,0.0625,0.078125,False,True,False,False,True,False,False
1213,280,350,Room Temperature,Regular,Winter,Finger Food,Urban,Moderate,20,0.05714285714285714,0.07142857142857142,False,False,False,False,False,False,True
1214,350,450,Room Temperature,Regular,Summer,Sit-down Dinner,Urban,High,35,0.07777777777777778,0.1,False,False,False,True,False,False,False
1215,453,484,Refrigerated,Regular,Summer,Sit-down Dinner,Suburban,High,54,0.1115702479338843,0.11920529801324503,False,False,True,False,False,True,False
1216,300,400,Refrigerated,Regular,All Seasons,Sit-down Dinner,Suburban,Low,20,0.05,0.06666666666666667,False,False,False,True,False,False,True
1217,320,400,Room Temperature,Regular,Winter,Finger Food,Urban,Moderate,25,0.0625,0.078125,False,False,False,False,True,False,False
1218,320,400,Room Temperature,Regular,All Seasons,Buffet,Suburban,High,30,0.075,0.09375,True,False,False,False,False,False,False
1219,300,400,Room Temperature,Occasional,All Seasons,Buffet,Suburban,High,40,0.1,0.13333333333333333,False,False,False,False,True,False,False
1220,350,450,Refrigerated,Occasional,All Seasons,Buffet,Suburban,High,40,0.08888888888888889,0.11428571428571428,False,False,True,False,False,False,True
1221,250,350,Room Temperature,Regular,Summer,Buffet,Urban,Low,10,0.02857142857142857,0.04,False,False,False,False,True,False,False
1222,220,300,Refrigerated,Regular,Winter,Finger Food,Suburban,Moderate,20,0.06666666666666667,0.09090909090909091,False,False,True,False,False,False,True
1223,220,300,Refrigerated,Regular,Summer,Finger Food,Suburban,Moderate,15,0.05,0.06818181818181818,False,False,True,False,False,False,False
1224,250,350,Refrigerated,Regular,Winter,Buffet,Urban,Low,10,0.02857142857142857,0.04,False,False,True,False,True,False,False
1225,250,350,Refrigerated,Regular,Winter,Buffet,Urban,Low,10,0.02857142857142857,0.04,False,True,False,False,True,False,False
1226,220,300,Refrigerated,Regular,Summer,Finger Food,Urban,Moderate,15,0.05,0.06818181818181818,False,False,True,False,True,False,False
1227,270,400,Refrigerated,Regular,Summer,Sit-down Dinner,Urban,High,40,0.1,0.14814814814814814,False,False,True,False,True,False,False
1228,280,350,Refrigerated,Regular,All Seasons,Finger Food,Urban,Moderate,20,0.05714285714285714,0.07142857142857142,False,False,True,False,False,False,False
1229,300,400,Room Temperature,Regular,Summer,Sit-down Dinner,Urban,High,40,0.1,0.13333333333333333,False,True,False,False,False,False,True
1230,320,400,Room Temperature,Regular,Winter,Buffet,Rural,High,40,0.1,0.125,True,False,False,False,False,False,False
1231,280,400,Room Temperature,Regular,Summer,Buffet,Urban,Moderate,25,0.0625,0.08928571428571429,False,False,False,False,False,False,False
1232,450,500,Refrigerated,Regular,Summer,Finger Food,Suburban,High,30,0.06,0.06666666666666667,False,False,False,True,True,False,False
1233,280,480,Refrigerated,Regular,Winter,Sit-down Dinner,Suburban,Low,15,0.03125,0.05357142857142857,False,False,True,False,False,False,False
1234,380,480,Refrigerated,Occasional,Summer,Buffet,Suburban,Moderate,30,0.0625,0.07894736842105263,False,False,True,False,True,False,False
1235,320,480,Refrigerated,Regular,All Seasons,Buffet,Rural,High,40,0.08333333333333333,0.125,False,False,False,True,False,False,False
1236,350,450,Refrigerated,Regular,Winter,Sit-down Dinner,Suburban,High,35,0.07777777777777778,0.1,False,False,True,False,False,False,True
1237,350,450,Refrigerated,Regular,Summer,Sit-down Dinner,Rural,Moderate,25,0.05555555555555555,0.07142857142857142,False,False,True,False,False,False,True
1238,220,300,Refrigerated,Regular,Summer,Finger Food,Rural,Moderate,20,0.06666666666666667,0.09090909090909091,False,False,False,True,False,True,False
1239,220,300,Room Temperature,Regular,Winter,Buffet,Suburban,Low,10,0.03333333333333333,0.045454545454545456,True,False,False,False,False,True,False
1240,310,350,Room Temperature,Regular,Summer,Finger Food,Urban,High,35,0.1,0.11290322580645161,False,False,False,False,False,True,False
1241,220,300,Room Temperature,Regular,Summer,Finger Food,Suburban,Moderate,15,0.05,0.06818181818181818,False,False,False,False,True,False,False
1242,280,350,Room Temperature,Regular,All Seasons,Finger Food,Urban,Moderate,20,0.05714285714285714,0.07142857142857142,False,False,False,False,False,False,False
1243,400,500,Refrigerated,Regular,All Seasons,Sit-down Dinner,Suburban,Low,25,0.05,0.0625,False,False,True,False,False,False,True
1244,250,350,Refrigerated,Occasional,Winter,Sit-down Dinner,Rural,Moderate,20,0.05714285714285714,0.08,False,False,True,False,False,False,True
1245,280,350,Refrigerated,Regular,All Seasons,Finger Food,Urban,Low,20,0.05714285714285714,0.07142857142857142,False,False,True,False,False,True,False
1246,350,450,Refrigerated,Regular,Summer,Sit-down Dinner,Suburban,High,45,0.1,0.12857142857142856,False,False,False,True,False,False,True
1247,400,500,Room Temperature,Regular,Winter,Finger Food,Rural,High,40,0.08,0.1,False,False,True,False,False,True,False
1248,400,500,Room Temperature,Regular,All Seasons,Sit-down Dinner,Urban,High,40,0.08,0.1,False,False,False,False,True,False,False
1249,250,480,Room Temperature,Regular,Summer,Finger Food,Urban,Low,20,0.041666666666666664,0.08,True,False,False,False,False,True,False
1250,320,400,Room Temperature,Regular,All Seasons,Sit-down Dinner,Rural,High,35,0.0875,0.109375,True,False,False,False,False,False,True
1251,350,450,Room Temperature,Regular,All Seasons,Finger Food,Rural,Moderate,20,0.044444444444444446,0.05714285714285714,True,False,False,False,False,False,True
1252,400,500,Room Temperature,Regular,All Seasons,Sit-down Dinner,Rural,High,50,0.1,0.125,True,False,False,False,False,False,True
1253,300,400,Room Temperature,Regular,All Seasons,Buffet,Suburban,High,40,0.1,0.13333333333333333,False,False,False,False,False,True,False
1254,250,350,Room Temperature,Regular,Winter,Sit-down Dinner,Suburban,Moderate,25,0.07142857142857142,0.1,False,False,False,False,False,False,False
1255,350,450,Room Temperature,Regular,All Seasons,Sit-down Dinner,Rural,Moderate,25,0.05555555555555555,0.07142857142857142,False,False,False,False,False,False,True
1256,250,350,Room Temperature,Regular,Summer,Sit-down Dinner,Suburban,Moderate,25,0.07142857142857142,0.1,False,False,False,False,True,False,False
1257,320,400,Room Temperature,Regular,All Seasons,Finger Food,Suburban,Moderate,25,0.0625,0.078125,False,False,False,False,False,False,False
1258,280,350,Room Temperature,Regular,All Seasons,Finger Food,Rural,Moderate,15,0.04285714285714286,0.05357142857142857,False,True,False,False,False,True,False
1259,247,348,Room Temperature,Regular,All Seasons,Finger Food,Suburban,Moderate,16,0.04597701149425287,0.06477732793522267,False,False,False,False,True,False,False
1260,400,500,Room Temperature,Regular,All Seasons,Sit-down Dinner,Urban,High,50,0.1,0.125,True,False,False,False,True,False,False
1261,380,500,Room Temperature,Regular,All Seasons,Sit-down Dinner,Suburban,High,35,0.07,0.09210526315789473,True,False,False,False,False,False,True
1262,400,500,Room Temperature,Regular,All Seasons,Sit-down Dinner,Suburban,High,50,0.1,0.125,False,True,False,False,False,True,False
1263,250,350,Refrigerated,Occasional,Winter,Sit-down Dinner,Rural,Moderate,20,0.05714285714285714,0.08,False,True,False,False,False,False,True
1264,320,400,Refrigerated,Regular,Summer,Finger Food,Urban,Moderate,25,0.0625,0.078125,False,False,True,False,False,True,False
1265,320,400,Refrigerated,Occasional,All Seasons,Finger Food,Urban,Moderate,25,0.0625,0.078125,False,False,True,False,True,False,False
1266,280,350,Refrigerated,Occasional,All Seasons,Finger Food,Rural,Moderate,20,0.05714285714285714,0.07142857142857142,False,True,False,False,False,False,False
1267,220,300,Room Temperature,Regular,Summer,Finger Food,Suburban,Low,15,0.05,0.06818181818181818,False,False,False,False,True,False,False
1268,290,374,Refrigerated,Occasional,Summer,Finger Food,Rural,Low,27,0.07219251336898395,0.09310344827586207,False,False,False,True,False,False,True
1269,488,498,Room Temperature,Regular,Summer,Finger Food,Rural,High,63,0.12650602409638553,0.1290983606557377,False,True,False,False,True,False,False
1270,220,300,Refrigerated,Regular,Winter,Finger Food,Suburban,Low,15,0.05,0.06818181818181818,False,False,False,True,False,False,False
1271,350,450,Refrigerated,Regular,All Seasons,Sit-down Dinner,Urban,High,35,0.07777777777777778,0.1,False,False,True,False,False,False,True
1272,300,400,Room Temperature,Regular,Winter,Sit-down Dinner,Urban,High,40,0.1,0.13333333333333333,False,True,False,False,False,False,True
1273,400,450,Room Temperature,Occasional,All Seasons,Buffet,Urban,Moderate,30,0.06666666666666667,0.075,False,True,False,False,True,False,False
1274,342,405,Room Temperature,Regular,All Seasons,Finger Food,Rural,Moderate,29,0.07160493827160494,0.0847953216374269,False,True,False,False,False,False,False
1275,292,470,Refrigerated,Occasional,Summer,Sit-down Dinner,Urban,High,50,0.10638297872340426,0.17123287671232876,False,False,True,False,False,True,False
1276,320,400,Room Temperature,Occasional,All Seasons,Finger Food,Suburban,Low,15,0.0375,0.046875,False,True,False,False,False,False,True
1277,350,450,Refrigerated,Occasional,Summer,Sit-down Dinner,Suburban,Moderate,25,0.05555555555555555,0.07142857142857142,False,False,True,False,True,False,False
1278,380,400,Room Temperature,Regular,All Seasons,Finger Food,Suburban,Moderate,25,0.0625,0.06578947368421052,True,False,False,False,True,False,False
1279,250,350,Room Temperature,Regular,All Seasons,Finger Food,Urban,Moderate,20,0.05714285714285714,0.08,False,False,False,False,False,True,False
1280,247,348,Room Temperature,Regular,All Seasons,Finger Food,Rural,Moderate,16,0.04597701149425287,0.06477732793522267,False,False,False,False,False,True,False
